fsq_id,name,city,categories,address,latitude,longitude,reviews,photos
['571b758d498e166ab0717ce7'],Esplanade Theatre,Singapore,"['Music Venue', 'Theater']","1 Esplanade Dr (1 Esplanade Dr), 038981",1.289897,103.855198,"['Pre-event dinner & drinks. Besides the usual F&B outlets within Esplanade, we discovered Gluttons Bay right next to the building. Local food, alfresco dining & affordable drinks 🍺', 'Seats 1,950 and has 3 circle levels. More details here: https://www.esplanade.com/venue-hire/theatre', 'Nice placeeeeeeeeeeee']","['https://fastly.4sqi.net/img/general/original/12647593_p0FpSJp-45PpwqvoUBBn8CIIcYgA7Gepy0HIQuFL5cw.jpg', 'https://fastly.4sqi.net/img/general/original/28730240_bDXzKnrpM-NSAknIePyag-GbzskNNVMIcVp8tIt-im4.jpg', 'https://fastly.4sqi.net/img/general/original/120454121_INJmLFpww1czYl6rtF068phO8jna3ZjO-ZWbEM-aqn4.jpg', 'https://fastly.4sqi.net/img/general/original/7678600_j9KmKVTYtTrmWst5vR2yiL50J4iQqkvuSgdRn3H3L6U.jpg', 'https://fastly.4sqi.net/img/general/original/105742598_jfD_BQzF3mTIrSImr0XIr8RWW-a86k6xsiah9NwW8pM.jpg', 'https://fastly.4sqi.net/img/general/original/10740010_hi2pMN-PeJkXG14GYOCabQpTHZH-cZj-8PMQwubkIUg.jpg', 'https://fastly.4sqi.net/img/general/original/1800723_t67dOw0trDp_agGmuFXHLwKkTZjWQpyno7nNMZWwaZI.jpg', 'https://fastly.4sqi.net/img/general/original/261779_7JmBHJAhKUkzIlQe5L2PA993058zx9-qt4PAy_P3uD4.jpg', 'https://fastly.4sqi.net/img/general/original/4990766_YV_UdOfe27AYjqyA9N6CKsiPZq6-vquumXzqXJLxyVU.jpg', 'https://fastly.4sqi.net/img/general/original/28996711_stksPvnh4RRug_F2dOsPxx8EUUcVeltS3BKkTQbAAUY.jpg']"
['4b2c8c2ef964a520bbc724e3'],The Merlion,Singapore,['Park'],"1 Fullerton Rd (Merlion Park), 049213",1.285628,103.853936,"['Basically just a landmark with few cafes. But it is really iconic and near several attraction such as museums at civil district, garden by the bay, and singapore flyer (important for your itinerary)', 'One of five official Merlions in Singapore. The national icon of Singapore, a lion head on a fish body, representing the origins of a fishing town, and its original name Singapura (lion city).', 'Take a photo here with the Merlion statue and marina bay sands hotel as the background. My most favorite photo view in Singapore. Better view at night.', 'designed in 1964. Lion Head=Singapura=Lion City in Malay. Fish Body=a fishing village Temasek=sea town in Javanese. at the mouth of the Singapore River in 1972, relocated in 2002 to Merlion Park', ""A beautiful water spouting statue. You can't visit Singapore without visiting The Merlion! Lots of people and naturally. So beautiful the place of Singapore."", 'Merlion is a the ionic symbol for Singapore, walk to the Merlion Park and take a photo of Merlion and also have a good view of the Marina Bay and Financial Centre of Singapore.Breath taking scenery!', 'Sometimes, patient is required to make one good photoshoot as so many people are there during the day (and also at night). It is best to take a photo at around sunrise time.', 'Did u know? The Merlion was designed & used as Singapore Tourism Board’s logo back in 1964 until 1997. The board still holds exclusive rights to use the symbol. Source: Infopedia', 'An icon of Singapore. Best photos are actually at dusk/twilight as the statue becomes too bright against the dark night skies. Amazing views of the city & Marina Bay complex.', 'Geek notes: There are 6 authorised Merlion statues in Singapore, with the pair here being the 2 most famous. There used to be a 12-storey version at nearby Sentosa island. Source: Wikipedia']","['https://fastly.4sqi.net/img/general/original/194567_lOWljMk7sjRCw_BFedZfsD84Ij-849ZH1U4G6QkUG98.jpg', 'https://fastly.4sqi.net/img/general/original/48659988_yYBlgtNXJfVD2oUtBdlTqJxQGhjSGSroTzs7058aVv8.jpg', 'https://fastly.4sqi.net/img/general/original/8703898_DEZH0jeiD91DUSDkIf2M-2-vrEXuNzYPs2hn_Wf9geE.jpg', 'https://fastly.4sqi.net/img/general/original/4351842_0sYjAAusDfzrOKHnLV-PbQAKTRHbGmT8R_ICxi8VteA.jpg', 'https://fastly.4sqi.net/img/general/original/41578980_FkDe107JsyB6tUpuI1c98auQXRec9O_5H7hMSvdq3aw.jpg', 'https://fastly.4sqi.net/img/general/original/48569651_jrY07IjWJvEvts3F74dm115_Raf5DInQ5YuP739CVso.jpg', 'https://fastly.4sqi.net/img/general/original/1646560_TqnFs3wSmSkZdJ84ewUPTPZCLh2sRukc69OIXmhPX8g.jpg', 'https://fastly.4sqi.net/img/general/original/2421718_bfnxvacmnYJYp_8ViuDsfS_4hiL_VeSFfILofbr0etg.jpg', 'https://fastly.4sqi.net/img/general/original/44087740_XqELVe5N5fzkHgZjJlpPpZXMFGUUnwBp_BH-A0pYKFw.jpg', 'https://fastly.4sqi.net/img/general/original/74407584_t6sGNBcjd8oIk71egyTDd33fkZ31MszftEU3ijeLM5I.jpg']"
['4b6c1439f964a520ba222ce3'],Esplanade - Theatres on the Bay,Singapore,"['Concert Hall', 'Music Venue']","1 Esplanade Dr (1 Esplanade Dr), 038981",1.288893,103.856005,"['Free art showcase on the bay. Enjoy variety of performances while looking at the scenic view across the river :)', ""Make sure to drop by this magnificent building. It's within walking distance to The Merlion so you can visit both in one trip."", ""It's the best place to take photos and to enjoy the light show. Sometimes (in the weekends) have live music!. The best place to see the skyline too. Sublime!"", 'Great place 4 visit! Nice view n one of best place 2 relax! My favorite place!!!!!!', 'Check out the slush shop, Chill out. Ice cold slush made from 100% fruit juice. It is located beside the theater, opposite No Sign Board', 'If you love live music, this is the place for you during weekends.', 'Esplanade Theatre #throwback #06092010', 'A really nice place to be at :) love the view of the buildings!', 'Dun park n wait at the foyer too long, security will think u r a terrorist even though u r there every other day !!', 'Totally chill and relaxed.']","['https://fastly.4sqi.net/img/general/original/19559560_YwYynnPfeYpFNj7Ttnb3MaEuhpd08RNLQkjts-exe5k.jpg', 'https://fastly.4sqi.net/img/general/original/28027129_c1t-UGJ4Tuv-ESqbSZU-YSGn_68rr2OfeqMy1f7KldY.jpg', 'https://fastly.4sqi.net/img/general/original/394792607_9UTlc-XmV1cpQEc5IgEofWzXq-lz9Me0nnij-i_W86E.jpg', 'https://fastly.4sqi.net/img/general/original/85544459_YD7BLbhWrkZAm0fdWqS-EhP2Semqd3JfQEERXncq1j8.jpg', 'https://fastly.4sqi.net/img/general/original/191458622_QZ9oUtf54RelhjCsY2_2NsxfqWlq0Lh9Hypf_HuEIRM.jpg', 'https://fastly.4sqi.net/img/general/original/466352782_vCxqUMF2V-ePQE52G_LDIqOkhZVyuaewRlkQ7axGps4.jpg', 'https://fastly.4sqi.net/img/general/original/42181631_lUfxGaPI2gourHKWJZesTrvL-u27j9ebTCm_PWAe1m4.jpg', 'https://fastly.4sqi.net/img/general/original/57385511_SkTE7jqf9U5eEsYXoJq4X884YRqlgMMscEHXM3hvHXA.jpg', 'https://fastly.4sqi.net/img/general/original/40033180_cWpT8R_8xZZG6u5OST2pfxgfU7Yoh0BbCXeMt26x03c.jpg', 'https://fastly.4sqi.net/img/general/original/433493_bznlQRW7BdGvrrFH3skAyqlEumZC7msn2BC3f1mNvd4.jpg']"
['4b05880ef964a520bbae22e3'],Fort Canning Park,Singapore,['Landmarks and Outdoors'],"70 River Valley Rd (Canning Rise), 179872",1.295084,103.846427,"[""It's great for walking but not much for a runner since it's quite small. The beautiful trees are worth the visit."", 'Great park, but can be very busy on Sundays. Reservoir in the centre is off limits. Check out the battle box and the spice garden. They also hold awesome concerts and movies on the green.', 'Public parking. Anticlockwise around the hill, 1) ROM after Coleman St, 2) behind the National Museum, 3) up the slope at the end of Fort Canning Walk, 4) small one off Clemenceau Ave. CBD rates apply', 'A welcome oasis of greenery in the city. Lots of shaded areas. Takes effort to walk along the meandering & uphill paths/stairs', 'Pancur Larangan (Forbidden Spring). A tranquil water feature at the southwest corner of the park. The spot was said to be where the wives & consorts of Malay Kings of the land used to take their baths', 'aka Bukit Larangan (Forbidden Hill), the resting place of ancient kings. renamed Fort Canning in 1861 to honor Viscount Charles John Canning, the Governor-General and first Viceroy of India', 'Terrific park for an afternoon walk in the heart of CBD. Lush tropical plant aromas, historical monuments, and local music.', 'Another magnificent heritage tree, the terap, a tall forest tree found throughout the Malay peninsula and in Singapore. Located behind NAS', 'Plenty of private rest areas around the city park, offering quiet respite', 'Lovely park with a lot of history. Outdoor concerts are held here and there are some nice cafes here too.']","['https://fastly.4sqi.net/img/general/original/85142592_Ux-6CCcu666HjZcvTGr7ngwBAeLP4hHp9iz6Ix8OM7w.jpg', 'https://fastly.4sqi.net/img/general/original/85142592_cZYsiMjGpG-1CeJ61dyhbIXDVGmHX9u6EInUH87uGkE.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_sNcj1Qx3TTV9FhqKgFTICh81PAVJmN9O34AygvDaS0g.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_7aKFxIv8e09inm74O_UOiew_sFzlopFBEXamsc9D7vQ.jpg', 'https://fastly.4sqi.net/img/general/original/1800723_tufEyuVMq81BsPTSgD6fGo-5WmgUBS8soL2xS4CN4JA.jpg', 'https://fastly.4sqi.net/img/general/original/592294_H1KyBk0uzi8Oh87NtKUJiAW5lukIU8yXdLrBah5b8ek.jpg', 'https://fastly.4sqi.net/img/general/original/80179945_IIik0eF9sonUBEJFweVaLIKXGhiyxQSsm4eoY2JrKPY.jpg', 'https://fastly.4sqi.net/img/general/original/2152463_6NkN66cf9Tc_CA3_HscNFluXc2xevvqmOPzAzGGMsiU.jpg', 'https://fastly.4sqi.net/img/general/original/85142592_CJUAxsitzieKgy14jcD88NtzwHC8sXGE8gFvy2jQuno.jpg', 'https://fastly.4sqi.net/img/general/original/85142592_VxzFzPpcsy7VU2rqIezEilhLLes8iZwGvaRfgUVk8po.jpg']"
['51b49e49abd88dd0b4e7330f'],Napoleon Food & Wine Bar,Singapore,"['Wine Bar', 'Restaurant']","206 Telok Ayer St, 068641",1.279867,103.847388,"['The staff was great. Easy order from iPad & charging ports for your phone. My risotto taste like it came out of a box 😖 But the wine & champagne selections are notable. Great place for a drink.', 'Did u know? In modern-day Georgia & the Zagros Mountains of Iran, grapes were 1 of the earliest fruits to be domesticated, & wine was made as early as 7,400 years ago! Source: National Geographic', 'Yellowtail ceviche. Tried 4SQ user Sawit’s recommendation. Marinated in greenish calamansi & lemon dressing, & topped with crunchy bits (onions, turnips, seaweed), the cold dish was refreshing & light', 'Good variety wine by the glass. Good quality. It’s the highlight here. You can enjoying different wine, even available in half glass', 'Overall menu not much of choices. Pasta, I gave it a Missed, not impressive. Desserts, Gelatos are good. I like chocolate ganache too. (Photo: Iberico pork chop)', 'Limited seating, Reservation recommended. You can have dinner at the bar. Outdoor seating and indoor high tables available.', 'The homemade chicken liver pate served for the set lunch was tiny 😂 Wished I had placed a cutlery to demonstrate my point. Still it was tasty, & I wiped the remnants with bread', 'Hand-cut wagyu beef tartare. Substantial main course; probably can share. Chunky pieces of beef, with capers & croutons adding playfulness to each bite', 'gr8 for drinks with mixed platter to share (cheese, bread & charcuterie). apart from tht, portions were meagre for the price. we had 2 pastas & a salad, all of which forgettable', 'Beef tartar is massive main course. You could share for two. Taste good']","['https://fastly.4sqi.net/img/general/original/58378307_btQIaX93mOAe4khj2iuBEhRo52Txyb0DfL2jQqwfNEE.jpg', 'https://fastly.4sqi.net/img/general/original/58378307_SsUMnnmj98pY3ZUb5p8oVzi6BcIIMoMCZ4CqA7e4xp8.jpg', 'https://fastly.4sqi.net/img/general/original/58378307_hFeKThqDAiRKxUX2mluLhWs0U086dwPfhMRHiuIHm_Y.jpg', 'https://fastly.4sqi.net/img/general/original/58378307_iCVbhofr9uNSFVRAWjPx-O2G3lSuAYQMa_tAL-vsems.jpg', 'https://fastly.4sqi.net/img/general/original/58378307_gXoAsFqBOfCnLrdSLtdKF94VpCmJbnmmlSADy9-_hpY.jpg', 'https://fastly.4sqi.net/img/general/original/4538051_ex5lvKDt9N4SGCwptNtog5uC7mAijF0kl1aWmctChYM.jpg', 'https://fastly.4sqi.net/img/general/original/408851034_UWjFF50NN2iNRIcdy8hd060chJmfuM9Blb8tixpemsg.jpg', 'https://fastly.4sqi.net/img/general/original/69158786_Xl9YAuhifzIjMMZ9Uj7RAW4G3fbA8ytC2v0-3ukt6kw.jpg', 'https://fastly.4sqi.net/img/general/original/27472839_1roII6OG2O2-pgtOKTGUbAZQQ5tADrvTpjzJMUkL340.jpg', 'https://fastly.4sqi.net/img/general/original/96482512_-pRBeD01YPA-vYqJ32dI5iLec7rINvOohY1KoHsYxTU.jpg']"
['4c35c5693ffc9521753b91f5'],Marina Bay Sands,Singapore,['Hotel'],"10 Bayfront Av, 018956",1.281134,103.855551,"['Wooden lounge chairs available to lie back and see the surrounding CBD and occasional water activity. Rent a bicycle or stroll along the waterfront.', 'Take a stroll along the board walk. Enjoy the cool wind, the business city lights and the company. Go on Sunday night and you might catch a ""Songs of the Sea-esque"" show.', 'Nice place to go for a walk great photo opportunities for photographers get the between 7:45-8:45 to see the light show with all the lasers looks impressive from the bay', ""A very chill place to hang out or to spend your Sunday afternoon, reading a good book, while listening to the swingin' jazz music from the speakers all around the Bay. Just like what I'm doing now."", ""I love this place for 1000 reasons that they don't fit into words. If everybody could visit just to see what this place offers to all citizens here!"", 'Pleasant walk with magnificent views. Worth visiting twice, at day and closer to evening.', 'Fantastic I love this place', 'Variety of restaurants and shopping strip. Ate at Carnevour; my 2nd visit here. Meat lovers paradise.', 'Catch the laser show everyday at 8.30 and 9.30pm. Its beautiful with water fountains, music and lights.', 'certainly one of the best waterfront venues in Singapore! great place to chill. lots of space for events too!']","['https://fastly.4sqi.net/img/general/original/530861501_faSmEPSvvmZf48kp5d1CbHvPaf3GdDbiW55tTIq55A0.jpg', 'https://fastly.4sqi.net/img/general/original/530861501_k4zqlQ5ys44OSE58KSI-A0NpCC0ehkQ37MRc7Z4gsQg.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_NSG8jE3J51v90yIFj7kAJu67PsfkzQh37NdVubkJaFE.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_76-h2GoifuaLFl1fJVZ9JYwceWSBynOpTLlFzjsxExQ.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_j38mJ_gGSrDt42VxvBJ1fvdNJqPEe-UZvTp47kG1KQg.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_YgO6ExZDAZRE0govETI9ZYDdvh13sSQzzj6dujzGyF8.jpg', 'https://fastly.4sqi.net/img/general/original/63228373_A_iS--WZDuee3Zkv8DxfHvZMDiU5TjooaCjV6yM4z_4.jpg', 'https://fastly.4sqi.net/img/general/original/21697573_radAHQNYbzAzpA2oJqFEOyYAPYQGXjw_lNTXhcNIP98.jpg', 'https://fastly.4sqi.net/img/general/original/8582949_L08yIC_gTsUeHZZos2pWRLBsEMxgAy_WYZJY_laooxc.jpg', 'https://fastly.4sqi.net/img/general/original/26504858_Qd68VwITe8nuAZ5YJiDFZdiWRQTyM8bpDoCXTCzLkWU.jpg']"
['4e6ca596b993061ea8e39772'],Louis Vuitton,Singapore,['Fashion Retail'],"2 Bayfront Ave., 018972",1.285114,103.858507,"['Floating LV boutique just outside Marina Bay Sands. A must visit for LV fans. In the evening during the laser light show, there will be a sort of musical fountain going on just outside the LV store.', 'Very nice Louis Vuitton store.  Feels like Ure on a boat ❤️🚢.  Plus a small vintage LV section at the lower level near the exit 😘', 'Go upstairs at the terrace where You can rest during/after shopping... Nice new cruise collection available now!!! For all European: prices are slightly higher than in Europe even after tax refund.', ""You can discover every categories of Louis Vuitton ; RTW,Shoes,LG,W&J as well as travel. Don't miss the balcony with the greatest view!"", 'Highly recommended specially when you are a Louis Vuitton fans 😉', 'The very first Louis Vuitton Island Maison and the first Maison in Southeast Asia. Here, find the biggest Louis Vuitton Bookstore in the world, an exclusive Travel Room, and an art exhibition space.', ""A fancy store with nothing you can afford! The staff is nice and let's you just walk around and check it out, so why not!"", 'The store is connected from the island building to the one inside the MBS mall. Enter to either one.', 'A brilliant store for LV lovers. Very impressive!! xoxo', 'Look out for the new art work by Artist Yayoi Kusama at the LV window. Its pokka dots mania! :)']","['https://fastly.4sqi.net/img/general/original/4354410_556G4TycrKs9bHaLDFSt7PNJZDY37o0ZkwLbNH88pWo.jpg', 'https://fastly.4sqi.net/img/general/original/60733471_km3CvClrrGnafXaVZk09vorvGhU92umIPdWIDxt8zgc.jpg', 'https://fastly.4sqi.net/img/general/original/60733471_b7Sy9ceamg_AJeiFqJyFXJpUFaNq2vgcVx4JwA1A-R4.jpg', 'https://fastly.4sqi.net/img/general/original/485864978_V0kMXpRAvGg2zK-YBIztwOSruEs6UqHN5sf2ilqj8Zk.jpg', 'https://fastly.4sqi.net/img/general/original/344942_Ai_vIW5zvpaNRNzJMJXKL5HMzcpo3R5jgpPQw02GZZ4.jpg', 'https://fastly.4sqi.net/img/general/original/96358644_XlymRgbf0HBY86NxrP4bi8qLxHdAiSk8SG7YdUEIddI.jpg', 'https://fastly.4sqi.net/img/general/original/67731362_H_GyStytM5H-7dhT-rfheFGFO6n-5yUyOU8jmdGK2Bw.jpg', 'https://fastly.4sqi.net/img/general/original/7378091_Y35ELrZpqwDDXTWG4PWoqM4__kcexjLhu_CTrRJ6dTw.jpg', 'https://fastly.4sqi.net/img/general/original/85142592_5C2gQYugoU2C5Mz-GmUJJlxAslDJzvlNiwhSc9g7tRs.jpg', 'https://fastly.4sqi.net/img/general/original/85142592_m8S0L5h-XWZKx9ku6a3XcJGQ07FXUFyYrdTcsl0JCK4.jpg']"
['4ed4896c775b45f6ed7b0182'],The Baxter Inn,Sydney,"['Whisky Bar', 'Speakeasy']","152-156 Clarence St, Sydney NSW 2000",-33.869761,151.205547,"['Not easy to find, but most amazing wall of whisky in Aus, including Islay single malts like Bruichladdich Octomore. Order the Ploughmans platter with the fancy Pepe Saya butter & side of HOT mustard', 'Best collection of cocktails in Sydney. Very crowded and extremely noisy, but great atmosphere. Favourite spot is at the bar, bartenders are really fun and creative if you let them be!', 'Consistently excellent experience: great drinks, crowd and atmosphere. Go on weeknights or arrive before 8pm Fri/Sat to avoid long queues. Must try a whisky sour, old fashioned or whisky apple juice.', 'Super popular speakeasy located in a small alley in CBD (it’s downstairs). Great whiskey cocktails and a cool vibe. No table service. Arrive early.', ""Unassuming stairway tucked away in an alley. One of the best whiskey selections I've ever seen. Great speakeasy feel with artist bartenders"", 'Over 800 whiskies on tap and they make a mean Negroni. Unpretentious and worth the line for one of the best spots in Sydney!', 'More than 200 whiskeys to choose from. Lovely bunker culture with the new breed of hipster / retro young professionals along with other whiskey. Love it, bar tenders are knowledgeable.', 'Great speak-easy vibe, fantastic mixologists, huge whiskey menu and good music. I was with someone who introduced me to whiskey and apple juice . I’m sold on this place.', 'Awesome hidden bar in the CBD serving up a wide range of whisky. Proper old pub feel with great atmosphere. Free pretzels.', ""Tucked behind an alley way and down some concrete stairs you'll find the most extensive collection of whiskies amongst dark brick walls and incredible swing/oldies music. I never wanted to leave.""]","['https://fastly.4sqi.net/img/general/original/477690_B52HExE40IQqitfRcLfWN_H5hf_Y4odSZtJwP792chY.jpg', 'https://fastly.4sqi.net/img/general/original/95966404_ZiROVf_QyQN52QIYYaVsV8TBCRqx04AtbozTOGJ3QBs.jpg', 'https://fastly.4sqi.net/img/general/original/90561018_Ev0YzPzViT_45RjayG-5YBT2kBFJAC34I6U2VBhlMeI.jpg', 'https://fastly.4sqi.net/img/general/original/11248504_CvLfN8YPNL5t6VgUokXrZ-dGwYeLuKO1kO5tlrIkemk.jpg', 'https://fastly.4sqi.net/img/general/original/2944416_KCQXhxbgaBMvzDrySWeJOW56raFl0yk86FbdnoAkG0c.jpg', 'https://fastly.4sqi.net/img/general/original/462675802_50Cv9_0eCQh2Riuj_FpEn2GHEl7LR87d_fSABBSXk3Q.jpg', 'https://fastly.4sqi.net/img/general/original/56878395_X7DiddOxkrejvLNMWIH5dXOCZRlEyGIKILoY9k1XbZk.jpg', 'https://fastly.4sqi.net/img/general/original/53344631_o5hCfymVOyL1chCwXob0HzanVjQXOAlZouRiR96VN-0.jpg']"
['4b058769f964a5203c9122e3'],State Theatre,Sydney,['Music Venue'],"49 Market St, Sydney NSW 2000",-33.870913,151.207502,"['Stunning room to see a show in with fantastic sound', 'Every June the Sydney Film Festival makes the State Theatre its home.Buy a subscription and you can have your dedicated seat and avoid rushing to get a good seat. Love making friends I see once a year', ""Beautiful venue, but can be hard to view screens because of seating. I'm tallish, and still had the guy in front of me blocking half the screen with his head. I feel for whoever was sitting behind me"", 'A very pretty venue. I prefer downstairs to the upstairs. Up to 3/4 of the way back is still good', 'Beautiful Art Deco interior.', ""Note to future self: Sit in row A for the Sydney Film Festival! It's perfect, trust me -You"", ""Remember to get your drinks/goodies and stash them in your bag before you get here... well I guess you're too late if you're reading this."", ""Lovely theatre. Staff on the other hand - bunch of clowns. Couldn't look after a goldfish.. And security guard looks like he's 12. Lolz. Whatevs, B.B. King was rad!"", ""NO PHOTOS ALLOWED in the entrance because it's a heritage site yet still being used constantly??! Awh come on! It's probably management excuse for people to join the tour..:( Very beautiful place tho!"", '#littlemermaid #sydneypremiere #statetheatresydney #statetheatre #disney #sydney #preview #nowwatching']","['https://fastly.4sqi.net/img/general/original/70873132_Ai01aoKXZpN3OtBGBeZW5_x-dm22ecdTtknEBPvI7RQ.jpg', 'https://fastly.4sqi.net/img/general/original/448940_ORM3hmQLmdfjTa0f3xjn1J8ec-6LCR10bb_KgaSXNgU.jpg', 'https://fastly.4sqi.net/img/general/original/25666552_Y8k2VabMek8yQfDvKFFjz-UXbMgKSiNKL6GBvM-IBxY.jpg', 'https://fastly.4sqi.net/img/general/original/16171438_S0A8CQHiErTE4lLSw3Dq36ZskC38fUZcrJPSEwsTMaE.jpg', 'https://fastly.4sqi.net/img/general/original/448940_0PeGNIOyCtydb35lpBTaT40xWEm--hnVqh4wY3iafKk.jpg', 'https://fastly.4sqi.net/img/general/original/448940_MtccdVNYHy02Blsjmh4_OgahYcsDXiQbMRPlyQ-mfi4.jpg', 'https://fastly.4sqi.net/img/general/original/16171438_-q1zAz-FGKzquM2-uKryr3SMX_OkT2Q3FnIZ9mgbaPY.jpg', 'https://fastly.4sqi.net/img/general/original/448940_II4XPfQuNJVLiyY3AbVcsRloIzF2c9VVwoB4JTnzU64.jpg', 'https://fastly.4sqi.net/img/general/original/448940_00zMNsFe9dRrDw6eoKfqgC9dFGDdkP3rdcrWaOx3SIE.jpg', 'https://fastly.4sqi.net/img/general/original/448940_bt2AXB5jULRfRrQw8ea5S_8mSpBlWe13FabInhEVFuc.jpg']"
['4b058761f964a520138f22e3'],Hyde Park,Sydney,['Park'],"Elizabeth St (at Park St), Sydney NSW 2000",-33.8731414026446,151.21124982833862,"[""Hyde Park is nice and peaceful when I want to work in quiet, but also has cool events that don't disturb the rest of the park. I just wish there were more WiFi hotspots, and fewer ibises."", ""This is a safe place, night and day. I've never had trouble walking through. It's also stunning all year round. Take a book, or simply lay back and enjoy the sun."", ""Fall in love with Hyde Park north's central avenue with the canopy forming from grand fig trees. Love walking through this section of Australia's oldest park"", 'Green lung in the heart of Sydney. Definitely a place chill when weather is nice.', 'Nice place to chill, have a picnic, sit on the bench with a book and just daydreaming! Calming and peaceful park.', 'The tree canopy is spectacular here and you can watch or play large scale chess.', 'Hawkfield Gallery Consultants Review: Thriving Classic American Art on Display', 'Lovely place. You could lay down on the grass, dream, read, relax or even play chess.', 'Grass is greenest opposite the Australian Museum. Also, the quietest and best spot for a nap in the park.', 'Beautiful park, especially by night where you can see the possums and stunning war memorial. Very calming and serene place to be.']","['https://fastly.4sqi.net/img/general/original/4975258_4PrFbGWm50MC6WKIiXGsCpJE-kJSaANzfu09HYnhtz4.jpg', 'https://fastly.4sqi.net/img/general/original/92434238_XSC-vPeyrBa5tos7GstQ25iZXpJvYzUdZqJsZXrecYQ.jpg', 'https://fastly.4sqi.net/img/general/original/887859_ITC9cwqQ4TdwUz7hSvNh9H35_Olib5IQcHyi9lN5gRM.jpg', 'https://fastly.4sqi.net/img/general/original/11348155_3C1JEFEKhO5IClEagyaemxqGY8ai4UJxyJHFFFMuNYo.jpg', 'https://fastly.4sqi.net/img/general/original/622081_9APtSenaHfUG69aFy1hvqhi33t9_KJWi4yBW4H-rQho.jpg', 'https://fastly.4sqi.net/img/general/original/28379054_JrP9IjlGGtmYJ4wSU3Dl6_-K2XEAOjzE2vKE9fVN9P4.jpg', 'https://fastly.4sqi.net/img/general/original/159476_-TPDF4cyCQj-uHIKR6F4nLdblT49KGaui2BI-pWaVa8.jpg', 'https://fastly.4sqi.net/img/general/original/70873132_C83CXOzeovqj2Qq2vPBn_9Qa06bc4f2qNmrh_0wjwcE.jpg', 'https://fastly.4sqi.net/img/general/original/622081_jNVb_xICE4cgRLdh1rsEApjZ47nR2MZMusojdxjoo3M.jpg', 'https://fastly.4sqi.net/img/general/original/60636888_xYUIHLNyvObCn_7dATL29FnwOWOJ_ErHzdNr7DdkTjM.jpg']"
['4b058761f964a520188f22e3'],Royal Botanic Gardens,Sydney,['Garden'],"Mrs Macquaries Rd (Cahill Express Way), Sydney NSW 2000",-33.86918,151.215727,"['Beautiful and wide Garden. I love that many people come talking and sitting here. There are many giant trees that I cannot find in my country', 'Huge, beautiful garden with over 40 thousand types of plants and trees. I recommend using the little train inside the park as it is very very big plus the train driver doubles as a guide of the park.', 'Took the tram around the gardens. $10 for adults, $5 for children. Really worth it for the guided tour and an overview of the place. After that we took a walk around and had a nice cuppa in the cafe.', ""beautiful place to visit with lots of green surroundings to chill at, there's cafes inside and walk to the end to be next to the sea, it's just so relaxing and peaceful. https://t.co/bgnB9cGlMg"", 'There are beautiful little secret gardens to find, with roses or veggies or fragrant flowers, try to find your own secret spot!', ""Nicest garden I have ever been, super cool that it is in the middle of the city center, you forget you are in Sydney! You need days here, it's huge so many things to explore!"", 'Free entry. Always opens at 07:00 every day of the week, however closes anywhere between 17:00 and 20:00 depending on the time of year, unless its New Years Eve.', ""Where else in the world does the nation's best botanical garden abut the nation's best view? As old as white Australia itself, this magnificient garden is horticultural heaven: with Opera House views"", ""Check out the Calyx, to admire an inside wall made out of 18k flowers, and Mrs Macquarie's Chair for lovely views of the city and the Sydney Opera house"", 'Stunning place clearly laid out and maintained with flora and fauna thought. Leads to some wonderful historical places too which are worth a visit.']","['https://fastly.4sqi.net/img/general/original/496312_uHMfosVbYoea6uRb1wyrKqykrqtwpqBG0IlgYiEZb7s.jpg', 'https://fastly.4sqi.net/img/general/original/13793387_eOiUonv3rtCaebeXFImuAp2oW9scKDNOPz2WfVPsUlY.jpg', 'https://fastly.4sqi.net/img/general/original/15312105_vrTGWgHIAkbutMv5GzZYk556SJdcPQ4LywmKAMDgUnk.jpg', 'https://fastly.4sqi.net/img/general/original/51476363_kHm0bTsFjDfnkkLwjsculHNLZBl72X7Hf8JtIgfOm1Q.jpg', 'https://fastly.4sqi.net/img/general/original/159476_m0qyTLdQq2i6jFKcxSVMa4Cz4fkIA6CiBJNjUMPdOzI.jpg', 'https://fastly.4sqi.net/img/general/original/159476_kpItKAjuNWeA5kHT7ZqS_oHHM7V17h1sQ6L5l2sp-_s.jpg', 'https://fastly.4sqi.net/img/general/original/159476_UhUY2DWMrWcH-txs0AEyP_qcuuX473zwDK0n8_J7bxQ.jpg', 'https://fastly.4sqi.net/img/general/original/16377318_QucMiwvDM0ZIDRnVl0-GKokRgO2GuPEDIuhFi4U9Akc.jpg', 'https://fastly.4sqi.net/img/general/original/16377318_MNklLNSjvbSTePGbxoXEtPjgfTzwW8qoQ1nNPRHN4iM.jpg', 'https://fastly.4sqi.net/img/general/original/10706030_9LXMQyOwS6T49wCyeBfGfqYFY2Y6TukQxwFoZEFE0I0.jpg']"
